Text,Label
"@mikeneumann  You just want to go?? I know the feeling...  I'm ready to head back to the mountains, I won't go back till July",surprise
"When i say &quot;we close at 6&quot;, it does not mean &quot;come in at 6&quot;. Ffs people. Also RIP Polly",sadness
@BarryAlistair I must of brought the bad weather with me to the states,sadness
@sarahbellum Your not alone,sadness
@taragracee,neutral
Goddamnit! If we live in an age of constant communication why can't anyone return a text,anger
"Awww NOOO, not my Venus        Will redemption come in doubles?",sadness
"my mouth is sore  I have to wear these stupid retainers so my teeth don't go crooked!...in other news, I got a new swimsuit for laps!",surprise
Burnt Agenn  Nice Day Tho  xxx,joy
I just vacuumed my entire house three times. Screw all vacuums!!,anger
"@heresMonique hey u, no not yet  soon maybe tomorrow!",joy
@caltort i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!,surprise
@amychiu fuck was that the blink/weezer one? I totally forgot.,surprise
@nebgen I am lost. Please help me find a good home.,sadness
The ball on my BB is not working.  I can read any text messages....holla but don't text me,sadness
@sonicsalamander Sorry 'bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?,sadness
"ï¿½anisalovesu me too. I am so so upset,especially because i fear i won't get a Jared hug tomorrow",anger
"Of course, the Evil Day Job wants me to stay longer.  I need to win the lottery.",neutral
Ok why am I still in the airport and my flightwas @ 1:47pm I haven't even boarded  http://myloc.me/1ZPI,surprise
Uploading a 1Mo video with microb and on 3G Network in the train is really slow,sadness
@Hellolizzay I work tomorrow,neutral
@msdivineknight wish i could  want to stay and play with u guys and enjoy a block party for once,sadness
"@yelyahwilliams alright. i REALLY wish you guys could've done a show in tennessee  because now, i can't go to one of your shows :'(",sadness
I need food. It took an hour to get to work this morning. Leaving me no time to get my morning coffee and bagel,sadness
@jovenatheart you never follow me I sad  LOL,sadness
@thehoodnerd    Ive been dying for those!! They just so expensive in little sizes.,surprise
"Jonas and Demi, I miss you  / NIIICK, in my soul, ASASGDYGYASDGY ?",sadness
Shoot. Only 12 miles,neutral
@tealshocked thats because im getting a new phone since my other phone dont work at all,surprise
work all day,neutral
First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,anger
@siiyu she could have been a lost dog  poor girl,sadness
@MrSucre lmao i sure did!!! no luck though,surprise
@sri_rng dont know IMEI number  is it tracked even in india?,surprise
"I'd respond, if I were going",neutral
@induce1 Panchito's burfday party tonight... wish you were here kiddo!,surprise
Its already been a crazy morning and its ONLY 1030,surprise
Damn. I got a math test today.,surprise
y must i hve graduation practice...all im gonna is walk,sadness
MOtherfuck QW,anger
"@skie I'd have responded, if I were going",neutral
The girl across the hall says her cat got out when the landlord was showing her apt.  so heartbreaking,sadness
watching Gilmore Girls reruns!! Don't know what else to do for the day,surprise
"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday",sadness
is at the beach watching Xmen Origins and drinking orange juice with no pulp,joy
"@azroth Unfortunately, I didn't do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.",sadness
trying to spending time away from the reality....broke my heart again,sadness
Oh no! Poor bears  i just had a nightmare i wrestled a huge snake and won,sadness
"@mnemosynekurai haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess",joy
Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,sadness
Feeling very sad again today,sadness
@Sopphue i foot think it will let you since it.s international  but we have twitter haha,surprise
sometimes i got tired dealing with my own dilemmas..,sadness
"@wendyandlisa unfortunately, I will miss Girl Bros. Radio tonight. Will be in the midst of an all night writing session",sadness
At the DMV,neutral
@orbitaldiamonds That drives me nuts.,surprise
I hate it when I forget to actually turn on the dryer,anger
Work is ded  out tonite tho eeeeeee,joy
Shit. My friend's in such a state and I don't know how to help him. Nothing I say seems to be helping and I wish I knew what to say,disgust
"i want my ben and jerrys now lol, TWEET PEOPLE im bored",sadness
"@sierraphares oh! Yeah,your mom told be about that.  I thought you meant his twitter ID &amp; I was very confused. That sucks. Sick.",surprise
@jury323 ommg gurll why aren't u going how sad,surprise
@lram2 What!?!?! I can't believe I had to find out this way...don't you ppl contact family first??!!? I'm so sad!  Who was it?!?1,surprise
not feelin 2day,sadness
@thewhitemage It does it sometimes - it should come back ;) And the car thing sucks - I feel all anxious and yucky now,fear
@jroberson4 Good luck at the services tomorrow!! I wish I could see you guys on your vacation!,surprise
Is anyone there?  Please say hello - I'm feeling lonely,sadness
"Going to an engagement party tommorrow night - it should be mine, but its NOT!  Stepping off the soapbox.",surprise
@SeviDesigns It'll be delivered next Friday.  That is a looonnnng way away with 5 people! Guess I'll do laundry next week at mil's.,surprise
Is sitting in science freezing  four days (:,sadness
Watching hollyoaks - hoping Justin isn't the one to die.,joy
"@audreyallure - I'm really thinking about staying till tomorrow .. I have to be back in Philly 2nite, but I wanna stay so bad.",sadness
maths seriously hate me.,anger
@statisticsio No! Why?,surprise
@katiejonesy it does but that game doesn't.,neutral
Aw. Toy Story 3 is coming out NEXT year.,neutral
feeling rather peckish...no dinner for at least 2 hours  wah,sadness
i cut my hand open!!!,anger
@shelleymcarthur I was only @ Cambie just slightly before the event then had to leave  Waiting for feedback though; I'll keep u posted!,surprise
@b33f4l0 @KevinDoyle Ha!  I dunno about standing anything up.  Very very rough today.  It hurts to talk.,sadness
South of the Border! And officially out of South Carolina until January,surprise
"I'm just to far from where you are, I wanna go home...",sadness
"If I were an heiress, I would be shopping all day  Kinda bad, I know",sadness
Molly keeps punching me cuz she sees yellow cars. I'm gonna be covered in bruises. I don't like this game,disgust
has a headache from the the heat.,sadness
On my way to lake geneva and I miss my laura,sadness
"going out tonight, FINALLY. i wanty lie in the park but... cinema bound it looks",sadness
time for work,neutral
@MorganMartinez My dream was about hanging out with all my friends. It was good until I woke up and they weren't there.,surprise
Is going to have one upset daughter  in a bit..mr. Rat took a sudden turn for the worse and didn't make it,sadness
Does not feel good at all today,sadness
"@crystaaale dude, that's eff'ed up. LOL @ chris browning you. We live so far apart and Im afraid to fly",fear
"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day",surprise
I need more twitter friends. I'm checking this far too often and find nothing new,neutral
@wimnms well i miss her i think she would really like it  re:trina,sadness
@ChrisEfs i tryed that the other day but they werent giving up what they were using!,surprise
"@awaisnaseer I mailed @badar76 for some help, you got reply right now from him, I didn't get, which should probly mean I won't get it",surprise
"Off to the shelters around me to look for her.  I hope she is okay, so afraid that she is going to get hit by a car. Can't stop crying",fear
Nothing like waking up slow in the morning. Docs appt today.,neutral
Where can I get nice food for Mam down the Bay that a) is likely to have room for 3 tonight and b) isn't the mingin' burger kitchen,neutral
my teeshirt is faaar too small for me but i like it too much to stop wearing it,sadness
@Irish_Jean awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! &amp;i'll pray for ur cousin,sadness
"went and got a pedicure and a manicure 2daii!!!! and den sunbathed all daii!!!! BEST DAY EVA!!!!! oh yeh,....did a teeny bit of study",joy
It went really well! But the vid didnt work.  im sad,sadness
"@jerwjr Yes.  Me too. I can't understand why they have to do that. I mean, I know it's all about Hollywood, but this thing is called love.",surprise
missed my friggin hair appt!!!,sadness
"@Quinztar Oh no, but that means that you won't be able to get pwned by my shottie this weekend",sadness
"Goood Dayy  Beeen shopping, didn't get what I wanted though  But my best friend has comeeee homeeee!! XD Ily Shannii x",sadness
@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,sadness
"@shaveblog Problem is, Flash isnt GPU accelerated.  The Atom 330 can't play Youtube HD or Hulu HD fullscreen   Big deal with Plex...",sadness
"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though.",sadness
@LadyLogan awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,sadness
31 degree centigrade is much hotter than 30 degree centigrade,neutral
@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...,fear
Cant wait to leave work,neutral
Just got back from the doctor... I don't need surgery yayyy!!!!!! But my knees are still fucked  not gonna get better,sadness
@meiko911   didn't have time this morning to go all the way across town to take a pic (SO SAD),sadness
"@OSCalendar @MetromixOrlando Either way, that's unfortunate to hear  Thanks you both for the head's up.",sadness
I don't do very good at funerals. Crying is way 2 contagious for me,sadness
@nick_carter The video is set to private,neutral
.@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,sadness
am little bit upset   ppl is jerk-,sadness
Pretty sure I'm sat on the wrong train going the wrong way... Bah!,surprise
@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,anger
