text,label
i will feel shy and won t be able to talk to her,neutral
i just feel like i need a shower and a really mellow day,disgust
im most afraid of i already feel slightly out of place at cru because while most of them will say they are my friend very few of them bothered to reach out and ask how things were going in australia,joy
i swear he had feelings that teddy i was so convinced of that and i was very very careful to always make him feel special and more loved than any of my other toys and teddies,disgust
i feel like i ought to apologise for my unfortunate decline in writing standards over the past couple of weeks,anger
i love that i feel valuable i love making the choice i love that it s easy to make the choice to feel good,disgust
id love to hear your thoughts and comments so please feel free to leave me something below and have a wonderful weekend,disgust
i feel the delicious heartburn,disgust
i feel a little funny discussing the realness of a portrayal of a condition ive never experienced,sadness
im just figuring these lyrics out myself so apologies if im slightly wrong but it just feels a bit fake,anger
i haven t seen her since they broke up but now i m in this class and she is here waving at me so i go and sit next to her and get out my stuff and talk to her but i feel really strange about it because she cheated on my friend which i really should have mentioned before,sadness
i feel that they are vulnerable in the coming election given their performance,neutral
i feel about kids and this just about broke my heart,anger
i always feel awkward when im alone in a crowd of peers and feel the need to make friends,anger
i have a sick feeling a longing for each second to be with you even though that will inevitably make it worse when you leave liverpool,fear
